,,0
ufsr_qa,cfpr_nrdi04L,0.9547365340110421
afsl_rdi,fatl_qa,0.9547516674307172
fatl_qa,afsl_rdi,0.9547516674307172
afsr_qa,afsl_nrdi04L,0.9548290729188762
afsl_nrdi04L,afsr_qa,0.9548290729188762
cfpr_nrdi06L,ufsl_nrdi06L,0.9549484734062814
ufsl_nrdi06L,cfpr_nrdi06L,0.9549484734062814
ufsr_qa,cfpr_nrdi02L,0.95501857619606
cfpr_nrdi02L,ufsr_qa,0.95501857619606
ufsr_iso,ufsl_nrdi04L,0.9550482303318494
ufsl_nrdi04L,ufsr_iso,0.9550482303318494
afsl_nrdi02L,afsr_qa,0.9550485068194996
afsr_qa,afsl_nrdi02L,0.9550485068194996
fatr_nrdi06L,cfpl_qa,0.9552041623423844
cfpl_qa,fatr_nrdi06L,0.9552041623423844
cfpr_iso,fatl_rdi,0.9552146796460974
fatl_rdi,cfpr_iso,0.9552146796460974
afsr_qa,afsl_rdi,0.9552258906981158
afsl_rdi,afsr_qa,0.9552258906981158
ufsr_qa,cfpr_rdi,0.9552468275683293
cfpr_rdi,ufsr_qa,0.9552468275683293
ufsl_nrdi02L,ufsr_iso,0.9553108685021134
ufsr_iso,ufsl_nrdi02L,0.9553108685021134
cfpr_iso,fatl_nrdi02L,0.9553634265603574
fatl_nrdi02L,cfpr_iso,0.9553634265603574
ufsl_rdi,ufsr_iso,0.9555045439676515
ufsr_iso,ufsl_rdi,0.9555045439676515
fatl_nrdi04L,cfpr_iso,0.9555158334362158
cfpr_iso,fatl_nrdi04L,0.9555158334362158
ufsl_nrdi06L,cfpr_nrdi04L,0.9555243693051664
cfpr_nrdi04L,ufsl_nrdi06L,0.9555243693051664
afsr_nrdi06L,ufsl_qa,0.9555774031217625
ufsl_qa,afsr_nrdi06L,0.9555774031217625
ufsl_nrdi06L,cfpr_nrdi02L,0.955619271617266
cfpr_nrdi02L,ufsl_nrdi06L,0.955619271617266
ufsl_nrdi06L,cfpr_rdi,0.9556943819475466
cfpr_rdi,ufsl_nrdi06L,0.9556943819475466
fatl_nrdi06L,cfpr_iso,0.9557872713573395
cfpr_iso,fatl_nrdi06L,0.9557872713573395
cfpl_iso,afsl_iso,0.9558328264414586
afsl_iso,cfpl_iso,0.9558328264414586
afsl_diameter,afsl_volume,0.955987028549736
afsl_volume,afsl_diameter,0.955987028549736
cfpr_nrdi06L,ufsl_nrdi04L,0.9565844415231586
ufsl_nrdi04L,cfpr_nrdi06L,0.9565844415231586
fatr_qa,afsl_qa,0.9565951530640613
afsl_qa,fatr_qa,0.9565951530640613
ufsl_nrdi02L,cfpr_nrdi06L,0.956808819103954
cfpr_nrdi06L,ufsl_nrdi02L,0.956808819103954
afsl_iso,cfpr_qa,0.9568278681605246
cfpr_qa,afsl_iso,0.9568278681605246
ufsl_rdi,cfpr_nrdi06L,0.9569771300944109
cfpr_nrdi06L,ufsl_rdi,0.9569771300944109
ufsl_nrdi04L,cfpr_nrdi04L,0.9573150192103536
cfpr_nrdi04L,ufsl_nrdi04L,0.9573150192103536
ufsl_nrdi04L,cfpr_nrdi02L,0.9574377799143912
cfpr_nrdi02L,ufsl_nrdi04L,0.9574377799143912
ufsl_nrdi04L,cfpr_rdi,0.9575356547307377
cfpr_rdi,ufsl_nrdi04L,0.9575356547307377
cfpr_nrdi04L,ufsl_nrdi02L,0.9575666816617825
ufsl_nrdi02L,cfpr_nrdi04L,0.9575666816617825
ufsl_nrdi02L,cfpr_nrdi02L,0.9576943572022867
cfpr_nrdi02L,ufsl_nrdi02L,0.9576943572022867
cfpr_nrdi06L,fatl_rdi,0.9576977479766932
fatl_rdi,cfpr_nrdi06L,0.9576977479766932
afsl_iso,cfpl_nrdi06L,0.9577325048464105
cfpl_nrdi06L,afsl_iso,0.9577325048464105
cfpr_nrdi04L,ufsl_rdi,0.9577570822771707
ufsl_rdi,cfpr_nrdi04L,0.9577570822771707
cfpr_rdi,ufsl_nrdi02L,0.9577962484194832
ufsl_nrdi02L,cfpr_rdi,0.9577962484194832
fatl_nrdi02L,cfpr_nrdi06L,0.9578396458319267
cfpr_nrdi06L,fatl_nrdi02L,0.9578396458319267
ufsl_rdi,cfpr_nrdi02L,0.9578887370025796
cfpr_nrdi02L,ufsl_rdi,0.9578887370025796
cfpl_qa,fatr_nrdi04L,0.9579303833134194
fatr_nrdi04L,cfpl_qa,0.9579303833134194
cfpr_nrdi06L,fatl_nrdi04L,0.9579836106079687
fatl_nrdi04L,cfpr_nrdi06L,0.9579836106079687
cfpr_rdi,ufsl_rdi,0.9579938800711247
ufsl_rdi,cfpr_rdi,0.9579938800711247
cfpr_iso,afsl_iso,0.9579941612672898
afsl_iso,cfpr_iso,0.9579941612672898
fatl_nrdi06L,cfpr_nrdi06L,0.9582082115997769
cfpr_nrdi06L,fatl_nrdi06L,0.9582082115997769
fatr_nrdi02L,cfpl_qa,0.9583649828772473
cfpl_qa,fatr_nrdi02L,0.9583649828772473
cfpl_nrdi04L,afsl_iso,0.9583724157512331
afsl_iso,cfpl_nrdi04L,0.9583724157512331
afsl_iso,cfpl_nrdi02L,0.95847882237625
cfpl_nrdi02L,afsl_iso,0.95847882237625
afsl_iso,cfpl_rdi,0.9585634715442954
cfpl_rdi,afsl_iso,0.9585634715442954
cfpr_nrdi04L,fatl_rdi,0.958622511824969
fatl_rdi,cfpr_nrdi04L,0.958622511824969
cfpl_qa,fatr_rdi,0.9587059752688597
fatr_rdi,cfpl_qa,0.9587059752688597
fatl_nrdi02L,cfpr_nrdi04L,0.9587504917091407
cfpr_nrdi04L,fatl_nrdi02L,0.9587504917091407
cfpr_nrdi02L,fatl_rdi,0.9587790151952277
fatl_rdi,cfpr_nrdi02L,0.9587790151952277
fatl_nrdi04L,cfpr_nrdi04L,0.958877481822859
cfpr_nrdi04L,fatl_nrdi04L,0.958877481822859
fatl_nrdi02L,cfpr_nrdi02L,0.9589044846234738
cfpr_nrdi02L,fatl_nrdi02L,0.9589044846234738
fatl_rdi,cfpr_rdi,0.9589053895275587
cfpr_rdi,fatl_rdi,0.9589053895275587
fatl_nrdi06L,cfpr_nrdi04L,0.9590088013418089
cfpr_nrdi04L,fatl_nrdi06L,0.9590088013418089
cfpr_nrdi02L,fatl_nrdi04L,0.9590284132591463
fatl_nrdi04L,cfpr_nrdi02L,0.9590284132591463
fatl_nrdi02L,cfpr_rdi,0.9590288086664415
cfpr_rdi,fatl_nrdi02L,0.9590288086664415
fatl_nrdi06L,cfpr_nrdi02L,0.9591429151043086
cfpr_nrdi02L,fatl_nrdi06L,0.9591429151043086
fatl_nrdi04L,cfpr_rdi,0.9591502370438063
cfpr_rdi,fatl_nrdi04L,0.9591502370438063
fatl_nrdi06L,cfpr_rdi,0.9592510049801175
cfpr_rdi,fatl_nrdi06L,0.9592510049801175
ufsr_nrdi06L,ufsl_iso,0.9595094363736548
ufsl_iso,ufsr_nrdi06L,0.9595094363736548
afsr_number_of_tracts,afsr_total_area_of_end_regions,0.959549930521493
afsr_total_area_of_end_regions,afsr_number_of_tracts,0.959549930521493
slfr_number_of_tracts,slfr_total_area_of_end_regions,0.9599879255777839
slfr_total_area_of_end_regions,slfr_number_of_tracts,0.9599879255777839
cfpr_qa,cfpr_iso,0.960010914507086
cfpr_iso,cfpr_qa,0.960010914507086
cfpl_qa,afsr_qa,0.9600327409718483
afsr_qa,cfpl_qa,0.9600327409718483
ufsl_qa,afsl_iso,0.9600353175246853
afsl_iso,ufsl_qa,0.9600353175246853
afsl_iso,cfpl_qa,0.9603060042741037
cfpl_qa,afsl_iso,0.9603060042741037
ufsr_rdi,cfpl_nrdi06L,0.9607894460222098
cfpl_nrdi06L,ufsr_rdi,0.9607894460222098
ufsr_nrdi02L,cfpl_nrdi06L,0.9608606568921694
cfpl_nrdi06L,ufsr_nrdi02L,0.9608606568921694
cfpl_nrdi06L,ufsr_nrdi06L,0.9609236999755761
ufsr_nrdi06L,cfpl_nrdi06L,0.9609236999755761
ufsr_nrdi04L,cfpl_nrdi06L,0.9609299907260793
cfpl_nrdi06L,ufsr_nrdi04L,0.9609299907260793
ufsr_qa,afsl_iso,0.9613763549244309
afsl_iso,ufsr_qa,0.9613763549244309
cfpl_nrdi04L,ufsr_nrdi06L,0.9614654092545802
ufsr_nrdi06L,cfpl_nrdi04L,0.9614654092545802
afsl_nrdi06L,fatl_rdi,0.9615193053333524
fatl_rdi,afsl_nrdi06L,0.9615193053333524
ufsr_nrdi06L,cfpl_nrdi02L,0.9615543142858384
cfpl_nrdi02L,ufsr_nrdi06L,0.9615543142858384
afsl_qa,afsr_rdi,0.9615561027081887
afsr_rdi,afsl_qa,0.9615561027081887
ufsr_rdi,cfpl_nrdi04L,0.9615800047839863
cfpl_nrdi04L,ufsr_rdi,0.9615800047839863
ufsr_nrdi02L,cfpl_nrdi04L,0.961623775915306
cfpl_nrdi04L,ufsr_nrdi02L,0.961623775915306
ufsr_nrdi06L,cfpl_rdi,0.961624640591116
cfpl_rdi,ufsr_nrdi06L,0.961624640591116
afsl_nrdi06L,fatl_nrdi02L,0.9616273914027612
fatl_nrdi02L,afsl_nrdi06L,0.9616273914027612
afsl_rdi,fatl_nrdi06L,0.9616286837083748
fatl_nrdi06L,afsl_rdi,0.9616286837083748
fatl_nrdi06L,afsl_nrdi02L,0.9616492650223281
afsl_nrdi02L,fatl_nrdi06L,0.9616492650223281
ufsr_nrdi04L,cfpl_nrdi04L,0.9616594151374465
cfpl_nrdi04L,ufsr_nrdi04L,0.9616594151374465
afsl_nrdi04L,fatl_nrdi06L,0.961671952566071
fatl_nrdi06L,afsl_nrdi04L,0.961671952566071
fatl_qa,cfpl_qa,0.9616922539641674
cfpl_qa,fatl_qa,0.9616922539641674
fatl_rdi,afsl_nrdi04L,0.9617010043863964
afsl_nrdi04L,fatl_rdi,0.9617010043863964
cfpl_nrdi02L,ufsr_rdi,0.961713905056505
ufsr_rdi,cfpl_nrdi02L,0.961713905056505
fatl_rdi,afsl_nrdi02L,0.9617223476070088
afsl_nrdi02L,fatl_rdi,0.9617223476070088
fatl_nrdi04L,afsl_nrdi06L,0.9617305918501837
afsl_nrdi06L,fatl_nrdi04L,0.9617305918501837
afsl_nrdi06L,fatl_nrdi06L,0.9617351759455227
fatl_nrdi06L,afsl_nrdi06L,0.9617351759455227
afsl_rdi,fatl_rdi,0.9617377350015254
fatl_rdi,afsl_rdi,0.9617377350015254
afsl_qa,afsr_nrdi02L,0.9617400517088676
afsr_nrdi02L,afsl_qa,0.9617400517088676
ufsr_nrdi02L,cfpl_nrdi02L,0.9617527140568389
cfpl_nrdi02L,ufsr_nrdi02L,0.9617527140568389
fatl_nrdi02L,afsl_nrdi04L,0.9617814924460535
afsl_nrdi04L,fatl_nrdi02L,0.9617814924460535
ufsr_nrdi04L,cfpl_nrdi02L,0.9617822602586069
cfpl_nrdi02L,ufsr_nrdi04L,0.9617822602586069
fatl_nrdi02L,afsl_nrdi02L,0.9617978731836798
afsl_nrdi02L,fatl_nrdi02L,0.9617978731836798
afsl_rdi,fatl_nrdi02L,0.9618092064866491
fatl_nrdi02L,afsl_rdi,0.9618092064866491
ufsr_rdi,cfpl_rdi,0.9618210390365008
cfpl_rdi,ufsr_rdi,0.9618210390365008
fatl_nrdi04L,afsl_nrdi04L,0.9618510424347119
afsl_nrdi04L,fatl_nrdi04L,0.9618510424347119
cfpl_rdi,ufsr_nrdi02L,0.9618557887998975
ufsr_nrdi02L,cfpl_rdi,0.9618557887998975
fatl_nrdi04L,afsl_nrdi02L,0.961861372708937
afsl_nrdi02L,fatl_nrdi04L,0.961861372708937
fatl_nrdi04L,afsl_rdi,0.9618677631776154
afsl_rdi,fatl_nrdi04L,0.9618677631776154
ufsr_nrdi04L,cfpl_rdi,0.9618803506551756
cfpl_rdi,ufsr_nrdi04L,0.9618803506551756
afsr_nrdi04L,afsl_qa,0.9619591133768043
afsl_qa,afsr_nrdi04L,0.9619591133768043
cfpl_total_area_of_end_regions,cfpl_volume,0.9622109894212606
cfpl_volume,cfpl_total_area_of_end_regions,0.9622109894212606
fatl_nrdi06L,fatr_iso,0.962415732099141
fatr_iso,fatl_nrdi06L,0.962415732099141
cfpr_nrdi06L,afsl_iso,0.9624460567647041
afsl_iso,cfpr_nrdi06L,0.9624460567647041
fatl_qa,cfpl_iso,0.9625253780178451
cfpl_iso,fatl_qa,0.9625253780178451
ufsr_rdi,cfpl_iso,0.9625607633117734
cfpl_iso,ufsr_rdi,0.9625607633117734
ufsr_nrdi02L,cfpl_iso,0.9626610898134739
cfpl_iso,ufsr_nrdi02L,0.9626610898134739
ufsr_nrdi04L,cfpl_iso,0.9627664804012556
cfpl_iso,ufsr_nrdi04L,0.9627664804012556
ufsl_qa,ufsr_qa,0.9628744203906044
ufsr_qa,ufsl_qa,0.9628744203906044
cfpl_iso,ufsr_nrdi06L,0.962966378314541
ufsr_nrdi06L,cfpl_iso,0.962966378314541
cfpr_nrdi04L,afsl_iso,0.962986096024903
afsl_iso,cfpr_nrdi04L,0.962986096024903
slfl_area_of_end_region_2,slfl_total_area_of_end_regions,0.9630206335336218
slfl_total_area_of_end_regions,slfl_area_of_end_region_2,0.9630206335336218
afsr_nrdi06L,afsl_qa,0.9630370433642921
afsl_qa,afsr_nrdi06L,0.9630370433642921
cfpr_nrdi02L,afsl_iso,0.9630729743017876
afsl_iso,cfpr_nrdi02L,0.9630729743017876
afsl_iso,cfpr_rdi,0.9631414777127675
cfpr_rdi,afsl_iso,0.9631414777127675
cfpr_iso,fatr_rdi,0.9633190750197681
fatr_rdi,cfpr_iso,0.9633190750197681
ufsl_md,ufsl_rd,0.9634788190848816
ufsl_rd,ufsl_md,0.9634788190848816
afsr_volume,afsr_total_area_of_end_regions,0.9634812969139833
afsr_total_area_of_end_regions,afsr_volume,0.9634812969139833
afsl_qa,afsl_iso,0.963488456858437
afsl_iso,afsl_qa,0.963488456858437
fatr_nrdi02L,cfpr_iso,0.9635065394010823
cfpr_iso,fatr_nrdi02L,0.9635065394010823
fatl_nrdi06L,cfpl_qa,0.9635709805723277
cfpl_qa,fatl_nrdi06L,0.9635709805723277
cfpr_iso,fatr_nrdi04L,0.9637162684837428
fatr_nrdi04L,cfpr_iso,0.9637162684837428
slfl_nrdi06L,slfl_iso,0.9637317922541202
slfl_iso,slfl_nrdi06L,0.9637317922541202
afsr_diameter,afsr_volume,0.9639394132855548
afsr_volume,afsr_diameter,0.9639394132855548
cfpl_iso,ufsl_qa,0.9640131540712527
ufsl_qa,cfpl_iso,0.9640131540712527
ufsr_qa,afsl_qa,0.9640881603545274
afsl_qa,ufsr_qa,0.9640881603545274
afsl_iso,afsr_iso,0.9641222383309767
afsr_iso,afsl_iso,0.9641222383309767
ufsr_nrdi04L,ufsl_iso,0.964301271790534
ufsl_iso,ufsr_nrdi04L,0.964301271790534
ufsr_rd,ufsr_md,0.9643088074820221
ufsr_md,ufsr_rd,0.9643088074820221
cfpl_iso,ufsr_qa,0.9643981640820949
ufsr_qa,cfpl_iso,0.9643981640820949
fatr_nrdi06L,cfpr_iso,0.9644982521896489
cfpr_iso,fatr_nrdi06L,0.9644982521896489
cfpr_iso,ufsr_rdi,0.9646606639319593
ufsr_rdi,cfpr_iso,0.9646606639319593
fatr_iso,fatl_nrdi04L,0.9646930040122313
fatl_nrdi04L,fatr_iso,0.9646930040122313
ufsr_nrdi02L,cfpr_iso,0.9647385616482581
cfpr_iso,ufsr_nrdi02L,0.9647385616482581
cfpr_nrdi06L,fatr_rdi,0.9647474191994443
fatr_rdi,cfpr_nrdi06L,0.9647474191994443
ufsr_rdi,cfpr_nrdi06L,0.9647500534523965
cfpr_nrdi06L,ufsr_rdi,0.9647500534523965
cfpl_iso,fatr_qa,0.9647747221046088
fatr_qa,cfpl_iso,0.9647747221046088
cfpl_iso,afsl_qa,0.9647948235021533
afsl_qa,cfpl_iso,0.9647948235021533
ufsr_nrdi02L,cfpr_nrdi06L,0.9648132529140498
cfpr_nrdi06L,ufsr_nrdi02L,0.9648132529140498
ufsr_nrdi04L,cfpr_iso,0.9648177877466341
cfpr_iso,ufsr_nrdi04L,0.9648177877466341
ufsr_nrdi06L,cfpr_rdi,0.9648353548184698
cfpr_rdi,ufsr_nrdi06L,0.9648353548184698
cfpr_nrdi02L,ufsr_nrdi06L,0.9648444221640634
ufsr_nrdi06L,cfpr_nrdi02L,0.9648444221640634
cfpr_nrdi06L,ufsr_nrdi06L,0.9648454378248517
ufsr_nrdi06L,cfpr_nrdi06L,0.9648454378248517
cfpr_nrdi04L,ufsr_nrdi06L,0.9648525972256997
ufsr_nrdi06L,cfpr_nrdi04L,0.9648525972256997
cfpr_nrdi06L,ufsr_nrdi04L,0.9648742704300958
ufsr_nrdi04L,cfpr_nrdi06L,0.9648742704300958
ufsr_nrdi06L,cfpr_iso,0.9648929766300801
cfpr_iso,ufsr_nrdi06L,0.9648929766300801
fatr_nrdi02L,cfpr_nrdi06L,0.9649083173585268
cfpr_nrdi06L,fatr_nrdi02L,0.9649083173585268
fatl_nrdi02L,fatr_iso,0.9650056793196149
fatr_iso,fatl_nrdi02L,0.9650056793196149
cfpr_nrdi04L,ufsr_rdi,0.9650216051974341
ufsr_rdi,cfpr_nrdi04L,0.9650216051974341
cfpr_nrdi04L,ufsr_nrdi02L,0.9650556414353777
ufsr_nrdi02L,cfpr_nrdi04L,0.9650556414353777
ufsr_rdi,cfpr_nrdi02L,0.9650611178227608
cfpr_nrdi02L,ufsr_rdi,0.9650611178227608
ufsr_nrdi04L,cfpr_nrdi04L,0.9650808527287275
cfpr_nrdi04L,ufsr_nrdi04L,0.9650808527287275
fatr_nrdi04L,cfpr_nrdi06L,0.9650855909401715
cfpr_nrdi06L,fatr_nrdi04L,0.9650855909401715
ufsl_iso,ufsr_nrdi02L,0.9650884230936589
ufsr_nrdi02L,ufsl_iso,0.9650884230936589
ufsr_nrdi02L,cfpr_nrdi02L,0.9650898936497382
cfpr_nrdi02L,ufsr_nrdi02L,0.9650898936497382
ufsr_rdi,cfpr_rdi,0.9650910241820924
cfpr_rdi,ufsr_rdi,0.9650910241820924
ufsr_nrdi04L,cfpr_nrdi02L,0.9651086463597806
cfpr_nrdi02L,ufsr_nrdi04L,0.9651086463597806
ufsr_nrdi02L,cfpr_rdi,0.9651155008670378
cfpr_rdi,ufsr_nrdi02L,0.9651155008670378
cfpr_rdi,ufsr_nrdi04L,0.9651289751873718
ufsr_nrdi04L,cfpr_rdi,0.9651289751873718
fatr_iso,fatl_rdi,0.9652377657305664
fatl_rdi,fatr_iso,0.9652377657305664
afsl_nrdi06L,ufsr_qa,0.9653282285739043
ufsr_qa,afsl_nrdi06L,0.9653282285739043
cfpr_nrdi04L,fatr_rdi,0.9653288804987852
fatr_rdi,cfpr_nrdi04L,0.9653288804987852
fatl_qa,cfpl_nrdi06L,0.9653553615552093
cfpl_nrdi06L,fatl_qa,0.9653553615552093
cfpr_nrdi02L,fatr_rdi,0.9654230571403862
fatr_rdi,cfpr_nrdi02L,0.9654230571403862
slfr_nrdi06L,slfr_iso,0.965436985662624
slfr_iso,slfr_nrdi06L,0.965436985662624
fatl_qa,cfpl_nrdi04L,0.9654554976311238
cfpl_nrdi04L,fatl_qa,0.9654554976311238
cfpl_nrdi02L,fatl_qa,0.965464259747102
fatl_qa,cfpl_nrdi02L,0.965464259747102
cfpl_rdi,fatl_qa,0.9654692818704615
fatl_qa,cfpl_rdi,0.9654692818704615
fatr_nrdi02L,cfpr_nrdi04L,0.9654716263151172
cfpr_nrdi04L,fatr_nrdi02L,0.9654716263151172
fatr_rdi,cfpr_rdi,0.9654983204823455
cfpr_rdi,fatr_rdi,0.9654983204823455
slfr_diameter,slfr_total_surface_area,0.9655148143586312
slfr_total_surface_area,slfr_diameter,0.9655148143586312
cfpr_nrdi02L,fatr_nrdi02L,0.9655625278905501
fatr_nrdi02L,cfpr_nrdi02L,0.9655625278905501
cfpr_nrdi04L,fatr_nrdi04L,0.965626759286785
fatr_nrdi04L,cfpr_nrdi04L,0.965626759286785
cfpr_rdi,fatr_nrdi02L,0.9656351135048753
fatr_nrdi02L,cfpr_rdi,0.9656351135048753
fatr_nrdi06L,cfpr_nrdi06L,0.9656907461658406
cfpr_nrdi06L,fatr_nrdi06L,0.9656907461658406
cfpr_iso,cfpl_qa,0.9657110943020015
cfpl_qa,cfpr_iso,0.9657110943020015
cfpr_nrdi02L,fatr_nrdi04L,0.965713666456986
fatr_nrdi04L,cfpr_nrdi02L,0.965713666456986
ufsl_iso,ufsr_rdi,0.9657139280257754
ufsr_rdi,ufsl_iso,0.9657139280257754
cfpr_rdi,fatr_nrdi04L,0.965782986236833
fatr_nrdi04L,cfpr_rdi,0.965782986236833
fatl_nrdi04L,cfpl_qa,0.9658862647619854
cfpl_qa,fatl_nrdi04L,0.9658862647619854
cfpl_nrdi06L,ufsr_qa,0.9660358373076582
ufsr_qa,cfpl_nrdi06L,0.9660358373076582
fatr_nrdi06L,cfpr_nrdi04L,0.9661110405876268
cfpr_nrdi04L,fatr_nrdi06L,0.9661110405876268
cfpr_nrdi02L,fatr_nrdi06L,0.9661761447452262
fatr_nrdi06L,cfpr_nrdi02L,0.9661761447452262
fatl_nrdi02L,cfpl_qa,0.9662074857177586
cfpl_qa,fatl_nrdi02L,0.9662074857177586
fatr_nrdi06L,cfpr_rdi,0.9662276389914377
cfpr_rdi,fatr_nrdi06L,0.9662276389914377
cfpr_total_area_of_end_regions,cfpr_number_of_tracts,0.9662840599361218
cfpr_number_of_tracts,cfpr_total_area_of_end_regions,0.9662840599361218
cfpl_rdi,fatr_qa,0.9663456166562043
fatr_qa,cfpl_rdi,0.9663456166562043
fatr_qa,cfpl_nrdi02L,0.9663869150289337
cfpl_nrdi02L,fatr_qa,0.9663869150289337
cfpl_nrdi04L,fatr_qa,0.9664349017443947
fatr_qa,cfpl_nrdi04L,0.9664349017443947
fatl_rdi,cfpl_qa,0.9664474522872111
cfpl_qa,fatl_rdi,0.9664474522872111
fatr_qa,cfpl_nrdi06L,0.9666483033352651
cfpl_nrdi06L,fatr_qa,0.9666483033352651
afsl_nrdi04L,ufsr_qa,0.9669560933775798
ufsr_qa,afsl_nrdi04L,0.9669560933775798
cfpl_nrdi06L,ufsl_qa,0.9669958561398115
ufsl_qa,cfpl_nrdi06L,0.9669958561398115
slfl_nrdi04L,slfl_iso,0.9670318642975398
slfl_iso,slfl_nrdi04L,0.9670318642975398
ufsr_qa,afsr_qa,0.967113236664911
afsr_qa,ufsr_qa,0.967113236664911
fatr_nrdi06L,fatl_qa,0.9671420081687372
fatl_qa,fatr_nrdi06L,0.9671420081687372
ufsl_qa,cfpl_nrdi04L,0.9671692523740397
cfpl_nrdi04L,ufsl_qa,0.9671692523740397
ufsl_qa,cfpl_nrdi02L,0.9671909089454864
cfpl_nrdi02L,ufsl_qa,0.9671909089454864
ufsl_qa,cfpl_rdi,0.9672068627082007
cfpl_rdi,ufsl_qa,0.9672068627082007
ufsr_qa,afsl_nrdi02L,0.9672383229530345
afsl_nrdi02L,ufsr_qa,0.9672383229530345
ufsr_qa,cfpl_nrdi04L,0.9672876593372703
cfpl_nrdi04L,ufsr_qa,0.9672876593372703
ufsl_nrdi06L,cfpl_nrdi06L,0.9673101506775168
cfpl_nrdi06L,ufsl_nrdi06L,0.9673101506775168
ufsr_qa,afsl_rdi,0.9674662739948972
afsl_rdi,ufsr_qa,0.9674662739948972
cfpl_nrdi02L,ufsr_qa,0.9675041112031239
ufsr_qa,cfpl_nrdi02L,0.9675041112031239
slfl_nrdi02L,slfl_iso,0.9675244853333408
slfl_iso,slfl_nrdi02L,0.9675244853333408
cfpl_rdi,ufsr_qa,0.9676796097415116
ufsr_qa,cfpl_rdi,0.9676796097415116
slfr_total_area_of_end_regions,slfr_diameter,0.9677038492346616
slfr_diameter,slfr_total_area_of_end_regions,0.9677038492346616
fatl_iso,fatl_nrdi06L,0.9677171563228478
fatl_nrdi06L,fatl_iso,0.9677171563228478
cfpl_nrdi04L,ufsl_nrdi06L,0.9677408058879143
ufsl_nrdi06L,cfpl_nrdi04L,0.9677408058879143
ufsl_nrdi06L,cfpl_nrdi02L,0.9678094411913775
cfpl_nrdi02L,ufsl_nrdi06L,0.9678094411913775
slfr_nrdi04L,slfr_iso,0.9678356559797575
slfr_iso,slfr_nrdi04L,0.9678356559797575
ufsl_nrdi06L,cfpl_rdi,0.9678635024336201
cfpl_rdi,ufsl_nrdi06L,0.9678635024336201
slfl_rdi,slfl_iso,0.9679017638832463
slfl_iso,slfl_rdi,0.9679017638832463
cfpl_qa,ufsl_qa,0.9681195562464815
ufsl_qa,cfpl_qa,0.9681195562464815
afsr_rdi,afsl_iso,0.968170485411743
afsl_iso,afsr_rdi,0.968170485411743
slfr_iso,slfr_nrdi02L,0.9682298416576998
slfr_nrdi02L,slfr_iso,0.9682298416576998
cfpr_nrdi06L,cfpr_qa,0.9683419007984203
cfpr_qa,cfpr_nrdi06L,0.9683419007984203
afsr_nrdi02L,afsl_iso,0.9683682760190649
afsl_iso,afsr_nrdi02L,0.9683682760190649
cfpl_nrdi06L,afsl_qa,0.9684701731825908
afsl_qa,cfpl_nrdi06L,0.9684701731825908
cfpl_nrdi06L,ufsl_nrdi04L,0.9684858889794543
ufsl_nrdi04L,cfpl_nrdi06L,0.9684858889794543
slfr_iso,slfr_rdi,0.9685434250891605
slfr_rdi,slfr_iso,0.9685434250891605
slfl_total_area_of_end_regions,slfl_number_of_tracts,0.9685653039304492
slfl_number_of_tracts,slfl_total_area_of_end_regions,0.9685653039304492
afsr_rdi,cfpl_iso,0.9685706867408888
cfpl_iso,afsr_rdi,0.9685706867408888
slfl_trunk_volume,slfl_total_area_of_end_regions,0.9686013048219084
slfl_total_area_of_end_regions,slfl_trunk_volume,0.9686013048219084
afsl_iso,afsr_nrdi04L,0.9686033713964745
afsr_nrdi04L,afsl_iso,0.9686033713964745
afsr_nrdi06L,ufsr_qa,0.9686196347462064
ufsr_qa,afsr_nrdi06L,0.9686196347462064
ufsl_nrdi02L,cfpl_nrdi06L,0.9686319551091417
cfpl_nrdi06L,ufsl_nrdi02L,0.9686319551091417
cfpl_nrdi04L,afsl_qa,0.9686401568791981
afsl_qa,cfpl_nrdi04L,0.9686401568791981
cfpl_nrdi02L,afsl_qa,0.9686612508966446
afsl_qa,cfpl_nrdi02L,0.9686612508966446
afsl_qa,cfpl_rdi,0.9686766215556806
cfpl_rdi,afsl_qa,0.9686766215556806
afsr_rdi,afsl_nrdi06L,0.9687261134241137
afsl_nrdi06L,afsr_rdi,0.9687261134241137
ufsl_rdi,cfpl_nrdi06L,0.9687374683704048
cfpl_nrdi06L,ufsl_rdi,0.9687374683704048
cfpl_iso,afsr_nrdi02L,0.9689025878161409
afsr_nrdi02L,cfpl_iso,0.9689025878161409
fatr_nrdi04L,fatl_qa,0.9689507174858211
fatl_qa,fatr_nrdi04L,0.9689507174858211
cfpl_iso,ufsl_nrdi06L,0.9690031725602436
ufsl_nrdi06L,cfpl_iso,0.9690031725602436
afsr_nrdi02L,afsl_nrdi06L,0.9690234728615463
afsl_nrdi06L,afsr_nrdi02L,0.9690234728615463
cfpl_nrdi04L,ufsl_nrdi04L,0.9690890382739613
ufsl_nrdi04L,cfpl_nrdi04L,0.9690890382739613
cfpl_nrdi02L,ufsl_nrdi04L,0.9691888537207064
ufsl_nrdi04L,cfpl_nrdi02L,0.9691888537207064
fatl_qa,fatr_nrdi02L,0.969216258107066
fatr_nrdi02L,fatl_qa,0.969216258107066
ufsr_qa,afsr_nrdi04L,0.9692632126794327
afsr_nrdi04L,ufsr_qa,0.9692632126794327
cfpl_nrdi04L,ufsl_nrdi02L,0.9692653474331169
ufsl_nrdi02L,cfpl_nrdi04L,0.9692653474331169
