0,N
nrdi06L	0.0136406,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10438_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	5309,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	78.8058,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	16.6163,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	4.74268,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.81009,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.3834,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	16613.4,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	11528,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	5085.38,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	26958.5,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	21.6878,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	3011.27,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.64633,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1699.04,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	9.64323,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.171945,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1312.23,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	12.0446,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.347315,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.186556,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.412517,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.821956,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.1967,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.634585,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.496289,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.333685,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.427886,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.168025,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0258906,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10440_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4436,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	79.1184,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	14.1466,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.59276,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.68056,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.9036,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	17755.2,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	9454.9,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	8300.33,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	26614.7,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	21.3086,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2224.91,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.33454,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1145.75,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	10.1491,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.28243,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1079.16,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	11.1595,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.36254,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.0849914,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.349756,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.859871,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.16819,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.705709,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.271666,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.178953,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.229638,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.0902543,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0139745,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10448_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4683,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	54.83,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	11.8961,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	4.60909,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.01618,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	18.1786,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	14230.8,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	9801.56,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	4429.26,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	23628.9,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	21.2083,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2850.67,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.54597,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1449.33,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.93037,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.172871,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1401.34,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	12.278,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.337954,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.0974872,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.325598,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.93096,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.22484,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.78402,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.342168,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.221693,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.285014,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.112276,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0176097,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10455_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4440,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	67.2725,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	16.4534,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	4.08866,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.05577,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.5869,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	14536.4,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	2415.87,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	12120.5,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	25532.6,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	23.3499,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2274.86,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.28357,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1213.32,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.74887,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.198188,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1061.53,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	14.6011,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.630935,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.191431,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.360831,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.872382,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.20969,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.703725,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.57693,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.380859,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.488752,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.192106,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0297551,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10460_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3722,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	62.1218,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	16.4051,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	3.78673,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.03218,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	15.4065,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	11580.9,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	8088.81,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	3492.09,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	18423.1,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.5924,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	1905.67,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.12724,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1071.33,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	9.04324,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.239815,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	834.342,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	11.5492,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.502236,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.100001,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.31965,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.932674,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.23395,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.782039,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.349937,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.226939,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.291935,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.115089,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0181293,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10471_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3959,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	60.3214,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	14.4775,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	4.16655,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.45594,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	17.4544,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	14433.5,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	7736.27,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	6697.26,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	24578.8,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.8444,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2603.89,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.43077,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1383.72,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.40835,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.160518,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1220.18,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	12.4361,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.398192,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.213736,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.383204,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.841064,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.19236,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.665417,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.635569,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.419678,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.538455,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.211587,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0327264,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10478_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3466,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	60.6805,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	12.6296,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	4.80463,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.19188,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	14.4757,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	9986.65,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	5273.4,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	4713.25,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	18325.2,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.3818,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	1741.15,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.64062,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	983.192,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	11.4164,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.41646,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	757.959,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	8.96539,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.333152,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.0854716,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.354945,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.932247,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.27656,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.760092,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.245376,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.163021,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.209488,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.0824762,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.012891,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10487_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3894,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	60.9175,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	11.1753,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.45109,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.72493,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	16.354,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	12796.2,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	6034.29,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	6761.89,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	23265.6,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	19.6466,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2405.1,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.43358,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1506.13,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	7.96834,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.132442,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	898.975,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	11.6783,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.476605,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.135901,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.323085,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.999357,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.31099,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.843538,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.434923,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.284521,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.366623,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.144831,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0230742,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10492_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	5349,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	64.3661,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	12.126,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.3081,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.55112,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	18.1256,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	16608.5,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	10489,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	6119.49,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	25671.7,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	21.2836,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2846.75,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.00416,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1627.56,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	9.61746,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.17854,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1219.2,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	11.6661,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.350694,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.126235,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.318654,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.981978,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.28587,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.830031,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.436474,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.283008,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.364225,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.143665,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0226899,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10506_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	4504,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	67.8146,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	12.7667,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	5.31185,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	4.39738,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	15.4216,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	12666.9,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	6
trunk volume(mm^3)	8460.94,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	4205.99,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	19922.4,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	19.8463,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	2187.7,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	6.06372,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	1042.93,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	8.10051,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.197661,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1144.77,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	11.7458,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.378615,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.118001,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.339976,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.959901,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.28641,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.796644,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.366612,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.240243,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.309394,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.12214,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0193868,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10517_dwi.Uncinate_Fasciculus_L.stat.txt	29
number of tracts	3418,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	0
mean length(mm)	59.3034,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	1
span(mm)	14.8839,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	2
curl	3.98441,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	3
elongation	3.31713,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	4
diameter(mm)	17.878,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	5
volume(mm^3)	14886.9,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	6
