0,N
trunk volume(mm^3)	24104.9,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	42.1074,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	36972.5,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	20.2161,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	3969,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	7.42273,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	2493.23,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	10.95,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.151082,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1475.77,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	9.26608,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.182778,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.0839595,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.410323,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.85922,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.23085,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.673404,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.212128,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.143481,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.184187,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.0724228,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0112387,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10438_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	8826,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	83.2438,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	34.9969,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.3786,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	5.07691,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	16.3965,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	17577,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	16176.6,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	1400.36,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	30312.5,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	18.7884,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	3721.25,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	7.06917,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1144.77,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	6.52647,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.116893,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	2576.47,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	12.2619,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.183334,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.225593,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.430234,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.81177,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.19194,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.621686,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.555256,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.375985,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.48218,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.189369,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0291968,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10440_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	6911,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	80.9159,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	27.8088,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.90973,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.54802,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	17.7915,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	20116.3,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	11115.8,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	9000.52,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	35621.1,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	19.9925,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	2749.8,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	7.87612,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	921.498,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	7.80765,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.207824,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1828.31,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	12.1848,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.255116,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.0875232,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.404867,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.793877,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.13573,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.622948,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.238217,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.159952,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.20504,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.0804834,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0123727,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10448_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	9864,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	82.6635,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	32.5457,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.53992,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.31192,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	19.1709,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	23861,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	23653.4,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	207.607,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	40493,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	21.514,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	4143.31,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	8.13344,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1477.73,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	8.77256,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.16361,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	2665.59,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	12.7415,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.191335,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.117274,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.412307,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.862663,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.21791,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.685042,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.313351,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.209774,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.269485,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.106057,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0165374,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10455_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	9477,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	87.9438,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	33.0184,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.66348,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	5.30245,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	16.5855,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	18999.9,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	17556.4,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	1443.45,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	33301.2,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	17.9453,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	2748.83,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	7.26737,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1576.63,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	11.4124,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.259521,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1172.19,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	6.53286,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.114382,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.208693,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.407279,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.770897,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.09474,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.608976,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.587625,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.394055,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.505059,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.198213,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0304417,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10460_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	7324,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	67.8212,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	26.8512,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.52582,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.33726,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	15.6369,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	13024.4,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	12941.1,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	83.2393,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	20968.2,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	14.504,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	2973.08,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	6.29355,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1371.96,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	7.08905,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.115076,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1601.11,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	7.41498,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.107882,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.110071,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.416333,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.852873,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.20054,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.67904,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.297234,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.199366,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.256124,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.100806,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0157329,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10471_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	8059,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	78.2662,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	27.8185,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.81346,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.06951,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	19.2324,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	22736.8,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	20793.9,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	1942.88,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	36195,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	20.2949,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	3475.45,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	7.65405,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1846.91,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	9.19073,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.143682,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1628.53,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	11.1042,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.237864,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.277047,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.447732,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.809068,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.19521,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.615998,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.669951,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.455019,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.583736,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.229349,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0354416,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10478_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	9840,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	82.5608,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	29.0736,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.83972,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.11564,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	20.0603,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	26093.8,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	21406,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	4687.79,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	42648.4,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	21.212,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	4035.59,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	8.19677,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1819.49,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	9.71995,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.163128,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	2216.1,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	11.4921,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.187223,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.0834699,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.41458,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.859598,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.24068,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.669055,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.206064,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.139891,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.17957,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.0706038,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0109532,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10487_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	7028,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	77.0748,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	29.1588,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.64328,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	4.21504,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	18.2857,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	20240.6,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	12701.2,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	7539.44,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	38397.4,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	21.2832,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	2998.54,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	8.67218,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1296.56,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	9.53958,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.220504,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1701.98,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	11.7437,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.254567,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.151063,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.399804,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.903046,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.2541,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.727518,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.40817,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.27243,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.350495,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.138186,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0217556,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10492_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	8514,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	86.1033,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	32.5019,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.64917,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	5.72783,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	15.0324,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	15281.6,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	9939.64,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	5341.95,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	8
total surface area(mm^2)	30090.2,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	9
total radius of end regions(mm)	20.1593,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	10
total area of end regions(mm^2)	2778.2,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	11
irregularity	7.3999,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	12
area of end region 1(mm^2)	1479.68,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	13
radius of end region 1(mm)	9.87187,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	14
irregularity of end region 1	0.206909,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	15
area of end region 2(mm^2)	1298.52,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	16
radius of end region 2(mm)	10.2874,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	17
irregularity of end region 2	0.256044,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	18
qa	0.153014,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	19
dti_fa	0.421411,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	20
md	0.876817,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	21
ad	1.23814,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	22
rd	0.696155,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	23
iso	0.396414,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	24
rdi	0.266429,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	25
nrdi02L	0.342576,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	26
nrdi04L	0.134971,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	27
nrdi06L	0.0211719,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	28
,sub-10506_dwi.Frontal_Aslant_Tract_L.stat.txt	29
number of tracts	6909,sub-10517_dwi.Frontal_Aslant_Tract_L.stat.txt	0
mean length(mm)	84.1182,sub-10517_dwi.Frontal_Aslant_Tract_L.stat.txt	1
span(mm)	31.3454,sub-10517_dwi.Frontal_Aslant_Tract_L.stat.txt	2
curl	2.68359,sub-10517_dwi.Frontal_Aslant_Tract_L.stat.txt	3
elongation	5.50503,sub-10517_dwi.Frontal_Aslant_Tract_L.stat.txt	4
diameter(mm)	15.2802,sub-10517_dwi.Frontal_Aslant_Tract_L.stat.txt	5
volume(mm^3)	15425.5,sub-10517_dwi.Frontal_Aslant_Tract_L.stat.txt	6
trunk volume(mm^3)	14514.8,sub-10517_dwi.Frontal_Aslant_Tract_L.stat.txt	7
branch volume(mm^3)	910.727,sub-10517_dwi.Frontal_Aslant_Tract_L.stat.txt	8
