0,N
trunk volume(mm^3)	26723.4,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	5078.52,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	54282.2,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	23.9028,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	3658.57,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	11
irregularity	7.65385,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	2388.45,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	14.3425,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.270573,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	1270.12,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	9.56027,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.226071,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	18
qa	0.108707,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	19
dti_fa	0.487391,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	20
md	0.753896,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	21
ad	1.17036,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	22
rd	0.545662,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	23
iso	0.237619,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	24
rdi	0.164955,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	25
nrdi02L	0.211207,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	26
nrdi04L	0.0827857,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	27
nrdi06L	0.0126272,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	28
,sub-10523_dwi.Arcuate_Fasciculus_L.stat.txt	29
